ID	Rt	Mz	QC1-NEG	QC2-NEG	QC3-NEG	QC4-NEG	QC5-NEG	VA1EE1-NEG	VA1EE2-NEG	VA1EE3-NEG	VA1EM1-NEG	VA1EM2-NEG	VA1EM3-NEG	VB1EE1-NEG	VB1EE2-NEG	VB1EE3-NEG	VB1EM1-NEG	VB1EM2-NEG	VB1EM3-NEG	VC1EE1-NEG	VC1EE2-NEG	VC1EE3-NEG	VC1EM1-NEG	VC1EM2-NEG	VC1EM3-NEG	BLK	MIX	QC	VAEE	VAEM	VBEE	VBEM	VCEE	VCEM
8081	11.00	405.1541	13600	15700	9060	9030	9410	0	0	31086	58879	102593	160529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11352	10362	107334	0	0	0	0
8082	6.68	405.1711	188000	267000	307000	267000	135000	1240000	142000	289394	178015	408407	618076	0	10411	0	214520	48874	199572	0	0	0	0	0	0	13750	0	232645	557228	401499	3470	154322	0	0
8083	5.57	405.1767	79000	149000	101000	128000	87800	89700	103000	93002	63043	79406	129569	45642	43946	24741	50831	10246	61506	14705	69803	140375	68740	59485	92563	0	0	108897	95268	90673	38110	40861	74961	73596
8086	7.03	405.2853	90700	85600	76200	55100	58900	49300	54700	78803	0	0	0	114683	184033	115625	84023	32319	88258	11393	15331	20457	0	0	0	0	0	73290	60952	0	138114	68200	15727	0
8087	1.50	405.9318	40700	68400	48200	53100	18900	32300	120000	60016	82294	88596	125928	0	0	0	0	0	0	12309	12052	0	32531	55727	65934	0	0	45853	70698	98940	0	0	8120	51397
8089	1.56	406.0773	0	0	3840	3330	0	12700	30400	34349	0	0	3362	0	0	0	0	0	0	0	0	0	10886	6964	6359	0	103015	1433	25848	1121	0	0	0	8069
8090	8.34	406.0811	188000	237000	239000	296000	206000	81900	126000	96255	0	13885	9533	209209	293548	247116	829750	212943	760975	0	12806	12306	0	0	0	0	0	233152	101476	7806	249958	601223	8371	0
8091	5.89	406.0971	71600	39800	17800	50500	23100	15600	102	135075	0	0	105342	0	0	0	0	0	0	239795	228758	184694	165	0	0	0	0	40556	50246	35114	0	0	217749	55
8092	13.84	406.1454	359000	920000	798000	912000	861000	737000	546000	674566	324551	665782	542447	1099007	1111164	948060	1134697	169265	947447	22035	99008	71148	135547	148934	93968	0	0	769998	652421	510927	1052744	750470	64064	126150
8094	14.49	406.1666	38100	66000	70900	124000	68300	65900	109000	29293	34982	33906	86343	76737	64338	112682	76640	24586	89411	0	0	0	8767	8851	0	0	0	73482	68017	51743	84585	63546	0	5873
8096	14.10	406.2059	110000	126000	130000	133000	128000	31200	162000	267290	634	612827	608428	0	32835	550	15544	0	34757	0	0	0	0	0	0	0	0	125607	153643	407296	11128	16767	0	0
8103	2.99	407.0064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776	0	0	0	0	1057	0	0	0	0	213597	0	0	0	0	925	352	0
8104	3.04	407.0073	0	0	0	0	0	0	0	0	0	0	8375	0	0	0	1062	0	0	0	0	0	0	0	0	0	396475	0	0	2792	0	354	0	0
8105	6.82	407.0237	148000	260000	184000	232000	43600	0	0	195408	0	83632	0	194107	386064	401419	375250	0	347763	131098	69139	92093	49733	36101	0	10590	22261	173536	65136	27877	327197	241004	97443	28611
8106	1.56	407.0358	29400	105000	81900	71900	52000	0	0	0	80831	180296	159752	0	9914	0	0	0	0	0	0	7173	266380	188074	209995	0	0	67992	0	140293	3305	0	2391	221483
8107	5.37	407.0570	204000	200000	207000	175000	170000	66800	75600	113441	0	12200	5788	729526	869688	741252	331540	59511	410147	0	0	3139	3395	0	3409	0	60171	191236	85265	5996	780155	267066	1046	2268
8108	4.90	407.0570	73300	77300	53400	65100	46900	2980	103000	3557	10955	1172	8883	292865	502067	236696	93623	16918	117660	0	0	0	0	0	4367	0	64097	63179	36517	7003	343876	76067	0	1456
8109	7.39	407.0725	127000	144000	1330000	125000	110000	561000	156000	384485	127818	75464	150119	32739	23870	33864	164505	2964	53192	112069	362001	117875	37961	22227	0	0	61522	367800	367030	117801	30158	73554	197315	20063
8110	7.16	407.0784	59000	1440000	53300	35700	44000	23000	24800	11513	8526	76621	9431	220240	241767	193351	129195	8447	104068	8426136	10882190	8579578	9373	17132	10520	0	21660	326311	19747	31526	218453	80570	9295968	12342
8111	6.80	407.0785	137000	190000	122000	122000	61600	577000	10800	223855	107575	95051	80799	15149	9826	10574	0	0	0	168571	2045966	17564	11245	17132	10520	0	46754	126372	270619	94475	11849	0	744034	12966
8112	5.38	407.0922	1690000	3110000	2330000	2990000	2780000	6770000	5760000	10731226	2435330	2644762	3157794	0	0	0	0	0	0	0	0	0	0	0	0	0	13216	2579216	7751761	2745962	0	0	0	0
8113	5.07	407.0941	208000	570000	597000	466000	298000	2170000	2160000	2361442	275495	390443	680020	0	0	0	0	0	0	0	0	0	133221	91113	86877	0	13216	427787	2229937	448653	0	0	0	103737
8114	7.34	407.1133	425000	1640000	1560000	1620000	416000	3250000	1050000	2271226	794302	241021	290325	13142	22542	54355	54602	0	87091	303979	9720	149209	968083	6294102	651873	0	0	1132538	2188550	441883	30013	47231	154303	2638020
8115	7.27	407.1133	424000	502000	501000	574000	416000	1400000	456000	184106	494313	271581	180133	13142	22542	25435	54545	0	97606	303979	288804	149209	968083	1258544	651873	0	0	483446	679072	315342	20373	50717	247331	959500
8116	7.77	407.1135	357000	561000	553000	517000	364000	383000	584000	1118199	470502	502758	224682	38429	44219	53396	24062	0	40388	405531	217610	207895	1005775	926433	304011	0	0	470431	695157	399314	45348	21483	277012	745406
8117	6.89	407.1137	260000	129000	194000	265000	172000	393000	12000	221090	84804	960546	1239163	0	0	0	0	0	8290	70388	18169	167302	196438	151943	26366	0	11219	203906	208644	761504	0	2763	85286	124915
8118	5.20	407.1346	18900	9270	14100	1520	75500	1010	15200	10324	10047	40568	31839	0	0	0	4534	0	11577	454175	681400	207708	15035	395487	441301	0	0	23866	8845	27485	0	5370	447761	283941
8119	7.19	407.1513	0	0	0	0	8280	8030	8650	104974	0	12289	0	8168	0	0	0	0	0	10178	0	0	11907	134589	10077	4427	0	1656	40553	4096	2723	0	3393	52191
8121	9.63	407.1699	0	64800	20100	40700	0	129000	54400	92602	5010	0	0	118032	0	0	56071	19364	8807	15916	92804	124265	0	0	8702	0	0	25104	91902	1670	39344	28081	77661	2901
8125	15.86	407.1897	108000	102000	114000	110000	141000	186000	236000	215101	97079	145840	36524	137290	171285	164957	141835	21089	156046	8772	12699	8460	8551	13442	7465	10972	8853	115127	212546	93148	157844	106323	9977	9819
8126	5.48	407.1934	57100	62700	51700	52600	63700	7830	42000	10153	81038	162967	283371	9729	14511	0	11806	13091	9137	31839	66688	10225	52889	86432	66180	3967	0	57578	20010	175792	8080	11345	36250	68501
8127	5.97	407.1935	34800	58400	76200	72300	15900	0	0	0	0	0	0	52414	24206	40666	54747	47675	71766	69300	16329	12266	762049	47980	11316	0	0	51537	0	0	39095	58062	32631	273781
8128	6.35	407.1935	83200	96400	63800	44700	101000	11400	18400	13839	16793	13866	32866	151151	210803	94332	254788	138837	374439	11992	21224	55455	32075	10078	15727	17558	0	77845	14521	21175	152095	256021	29557	19293
8129	16.81	407.2109	28300	0	19500	11400	24400	68200	130000	112167	50524	79982	99822	0	0	9332	0	0	0	0	0	0	0	0	0	2608	0	16719	103284	76776	3111	0	0	0
8130	7.15	407.2660	106000	130000	90700	86900	96400	413000	319000	561966	0	28385	45420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102075	431390	24602	0	0	0	0
8131	16.83	407.3165	50100	103000	122000	119000	99200	15100	0	0	137187	8472	34171	449589	428566	224350	249146	34482	390015	0	0	0	0	0	8230	0	0	98568	5040	59943	367502	224547	0	2743
8133	1.43	407.9463	138000	139000	146000	135000	127000	0	102000	63776	0	61210	91949	0	0	0	0	0	0	0	0	0	471329	305156	174520	0	0	137062	55347	51053	0	0	0	317002
8134	5.32	408.0071	97900	116000	91400	125000	115000	131000	97500	486997	99338	188841	136095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109134	238576	141425	0	0	0	0
8135	5.20	408.1085	14600	29800	34600	58800	11100	125000	134000	150871	15321	26183	45439	0	0	0	56132	0	31199	14873	0	0	27155	51578	51348	0	0	29767	136824	28981	0	29110	4958	43360
8137	14.73	408.1612	1060000	1930000	1560000	1870000	1630000	1620000	2610000	1855956	1174325	1949916	1944589	1619699	1270154	2177702	1252109	487650	1816127	73943	345207	271513	386106	422672	281649	0	0	1609144	2029709	1689610	1689185	1185296	230221	363476
8142	6.65	408.9424	23400	9130	10400	10700	0	0	6930	0	0	0	0	40466	105425	111624	47695	0	65140	0	0	0	0	0	0	3044	0	10743	2311	0	85839	37612	0	0
8143	0.78	408.9562	0	0	0	49100	58600	510000	780000	66228	0	0	0	431188	54092	37990	0	0	8302	1448426	1909830	755760	0	77398	0	37973	0	21538	452029	0	174423	2767	1371339	25799
8144	1.43	408.9797	48800	30900	35800	55900	25500	37500	74500	106983	18734	83955	65421	1173	0	0	0	0	0	19910	14057	8624	39538	30668	57856	0	0	39371	72986	56037	391	0	14197	42687
8145	4.61	409.0034	1400	4310	3450	2030	35800	0	55100	0	0	0	0	0	0	0	0	0	912	3558	320224	198764	128598	124235	2990	0	4250040	9403	18366	0	0	304	174182	85274
8146	1.33	409.0147	17200	29600	64700	101000	74400	37000	0	7338	0	164169	614	0	123374	0	0	0	453441	11309	17972	8220	264420	871	1165	0	0	57375	14776	54928	41125	151147	12501	88818
8147	6.59	409.0189	34700	56900	32800	41400	6210	18400	0	0	17773	0	0	33800	96527	85172	142697	3072	109899	0	0	0	0	0	0	0	0	34401	6141	5924	71833	85223	0	0
8148	5.45	409.0287	91600	226000	243000	227000	162000	706000	582000	261788	57168	144999	43805	0	0	0	16747	0	96982	0	13469	0	9270	13708	66030	2018	0	189893	516386	81991	0	37910	4490	29669
8149	5.90	409.0288	107000	75900	370000	610000	438000	2420000	375000	2020780	214171	202974	167831	0	0	0	0	0	0	0	0	0	0	11981	11832	1557	0	320212	1605764	194992	0	0	0	7938
8150	6.03	409.0288	79300	110000	109000	150000	77400	544000	358000	243959	72743	64193	114579	0	0	0	0	0	0	0	0	0	0	11981	11832	1557	0	105037	382016	83838	0	0	0	7938
8151	5.50	409.0564	0	375000	348000	393000	322000	95300	70700	11060	0	55355	0	29232	35813	29959	0	0	20275	2035194	3353840	1965052	0	129564	138695	0	20411	287477	59021	18452	31668	6758	2451362	89420
8153	6.42	409.0569	77900	92500	101000	92600	77600	99600	29600	24242	0	0	11470	0	0	10700	1815	0	10987	603309	426121	353548	0	0	0	0	12899	88347	51161	3823	3567	4268	460993	0
8154	6.39	409.0934	315000	237000	141000	288000	56200	794000	164000	501376	390070	307418	426491	18798	0	25253	70124	0	15181	229132	456728	303213	12156	58681	38376	0	88474	207596	486604	374660	14684	28435	329691	36404
8155	8.05	409.0935	57400	66100	45000	46700	10300	0	12700	44224	10640	11146	0	0	0	3965	0	0	82707	20232	9465	10482	54126	10977	16053	0	0	45097	18968	7262	1322	27569	13393	27052
8156	6.04	409.0935	256000	304000	278000	295000	194000	1100000	328000	270088	409890	61148	351116	29188	13458	12006	21993	0	46534	138058	171376	93459	75214	38579	70679	0	12975514	265414	566225	274051	18217	22842	134298	61491
8157	7.01	409.0935	629000	528000	524000	308000	435000	18800	121000	10054	83997	57204	82977	21268	66524	73138	43852	8334	88746	267383	4447922	157911	20660	29972	0	2926	263670	484794	49966	74726	53644	46977	1624405	16877
8158	0.63	409.0973	2200000	3730000	2640000	2940000	1100000	1380000	3050000	1308238	533505	583498	288371	4372564	3409497	4329337	1130534	437051	1091192	3936677	4575902	1082910	1391094	882275	560277	11471	0	2522296	1912915	468458	4037133	886259	3198496	944549
8159	5.58	409.1230	657000	93500	973000	776000	1110000	352000	283000	495269	286618	55756	623990	930664	86269	1016635	1079464	883624	1032894	4323	15021	11423	338518	17943	18242	3661	76306	720965	376552	322121	677856	998661	10256	124901
8160	7.22	409.1290	34200	31000	23400	33800	7840	86900	5470	213580	11868	8716	16872	9228	0	10128	56918	0	8637	7031	12327	2561	44052	157752	44611	0	83148	26047	101995	12485	6452	21852	7306	82138
8161	15.10	409.1393	19800	54400	76200	90200	7190	191000	92900	232519	93695	202272	247938	9557	16682	15962	27371	7169	20432	16735	7899	32247	24917	35665	33741	11112	0	49546	172145	181302	14067	18324	18960	31441
8162	5.87	409.1411	167000	173000	178000	176000	190000	3720	4240	1777	0	0	0	84337	69168	416842	81946	151073	98915	0	3747	0	0	112742	98704	2031	3530	176508	3245	0	190115	110645	1249	70482
8164	4.98	409.1725	123000	398000	350000	283000	371000	124000	117000	98171	160733	68365	135800	291375	54629	64546	533164	309197	106100	14879	81182	136388	19544	16756	28341	10234	0	305042	112972	121633	136850	316153	77483	21547
8165	16.81	409.2054	624000	668000	594000	601000	606000	1520000	2640000	2727186	1037557	1621548	2490612	205084	150130	241398	194862	0	199325	0	0	0	0	0	8910	0	7686	618581	2292905	1716572	198871	131395	0	2970
8166	4.81	409.2093	72100	59300	62400	85000	101000	103000	157000	129768	88151	246731	236143	0	0	0	0	0	0	0	11137	7640	26317	25574	26265	0	0	76035	129940	190342	0	0	6259	26052
8170	15.11	409.3329	0	22800	0	854	6690	6910	41600	25169	18684	8526	9637	0	10700	7385	989	0	0	0	0	0	0	7389	0	0	0	6059	24570	12282	6028	330	0	2463
8174	8.65	409.9462	11000	9760	14300	14900	9390	0	9860	13036	9760	9194	18131	11464	10594	10351	15049	0	104215	94521	0	0	0	299420	9565	8157	0	11874	7632	12362	10803	39754	31507	102995
8175	0.91	409.9643	17200	20900	16400	10800	17000	0	0	22436	78328	389502	271882	0	0	3349	9714	13901	31443	0	0	0	732191	977658	651399	13153	0	16449	7479	246570	1116	18353	0	787083
8176	5.91	410.0033	0	0	0	0	0	42900	0	141917	0	0	5943	0	0	8934	0	0	10652	0	0	0	0	0	0	2285	0	0	61617	1981	2978	3551	0	0
8177	6.71	410.0607	11400	0	6290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43823	121416	69055	0	0	0	0	9923	3545	0	0	0	0	78098	0
8178	15.68	410.1764	2220000	2760000	2770000	3100000	2680000	4000000	1260000	3303190	3906459	4806565	5062667	1275417	1655239	1451274	1302192	131297	1356516	97388	169872	144204	293545	217751	87478	85691	33722	2706918	2854756	4591897	1460643	930002	137155	199591
8179	15.09	410.1775	0	0	0	0	0	0	0	0	36361	94151	99648	5691	0	0	0	40097	0	0	0	29158	0	0	0	0	24264	0	0	76720	1897	13366	9719	0
8180	13.49	410.2186	0	23100	0	0	0	0	0	0	0	98341	94150	0	0	0	0	0	0	0	0	0	0	0	25513	0	0	4626	0	64164	0	0	0	8504
8186	7.43	410.9140	0	60700	63200	64200	0	0	0	0	0	48046	0	864	38621	0	0	985	0	0	0	0	0	0	0	662	0	37602	0	16015	13162	328	0	0
8189	1.32	410.9950	102000	146000	136000	94700	165000	0	0	0	0	0	0	0	0	0	8608	0	0	1569	0	0	188567	302803	282163	0	0	128889	0	0	0	2869	523	257844
8191	1.08	411.0129	58600	85100	70400	81600	83900	0	0	0	0	0	0	0	0	0	0	0	0	35422	42079	82248	37979	17353	23047	0	0	75919	0	0	0	0	53250	26126
8192	5.39	411.0264	106000	233000	251000	201000	167000	145000	184000	299329	38161	149446	37201	0	0	0	15630	0	0	0	0	0	0	0	0	0	0	191573	209396	74936	0	5210	0	0
8193	7.12	411.0343	10900	0	15700	0	0	66300	41600	43850	0	0	8723	0	0	10209	0	0	0	0	0	0	0	0	0	0	164121	5326	50573	2908	3403	0	0	0
8195	2.22	411.0584	40900	124000	108000	33500	108000	0	0	0	0	0	3361	998	0	0	0	0	1516	0	1104	0	458487	329627	476829	0	0	82998	0	1120	333	505	368	421648
8196	6.58	411.0606	54900	58900	37200	34600	17800	98800	16600	52458	12705	10458	28419	0	10080	0	81500	18748	221821	0	99442	75676	0	22379	0	0	55778	40692	55941	17194	3360	107356	58373	7460
8198	0.66	411.0721	1060000	1120000	1100000	880000	650000	255000	734000	405304	2789609	3778580	1092643	527106	293207	526193	1354893	1410814	1366600	778078	433341	447753	1392914	6625835	3623346	0	0	960894	464721	2553611	448835	1377436	553057	3880698
8199	5.27	411.0725	30200	43200	20500	101000	32400	0	3980	0	4235	0	0	0	54724	2702	0	0	66247	300008	375658	130225	53389	2964	926	0	125950	45425	1328	1412	19142	22082	268630	19093
8200	7.55	411.0886	21600	141000	106000	128000	67100	14100	19200	214231	49578	12422	15001	190460	271196	246284	335068	114081	293728	0	8486	0	0	0	0	3518	0	92634	82494	25667	235980	247626	2829	0
8201	5.58	411.1078	10400	40400	9310	29300	19800	72600	97900	12468	43165	44839	59902	32101	10936	27509	91758	48824	44723	0	11029	0	81798	84804	42232	0	676369	21825	61009	49302	23516	61768	3676	69611
8202	6.89	411.1100	687000	661000	486000	283000	623000	16600	21400	19603	0	0	0	1234510	312598	1300827	1211198	170637	72303	9916	10476	72986	0	0	26184	0	38557	547811	19185	0	949312	484713	31126	8728
8204	11.14	411.1238	61900	42600	57600	47200	45000	149000	121000	159468	71846	126550	137697	0	0	0	0	0	0	0	0	0	0	0	0	2394	0	50847	143154	112031	0	0	0	0
8205	0.71	411.1255	0	0	0	0	0	37700	0	0	171267	122574	0	0	0	0	0	44587	0	0	0	0	26541	69477	0	0	0	0	12583	97947	0	14862	0	32006
8206	5.99	411.1295	327000	3050000	553000	303000	2820000	40800	9920	82044	78114	80779	101664	7566640	6591436	6281494	5304652	3583699	11465507	0	1100	0	8161	6297	4289	0	0	1411287	44254	86852	6813190	6784619	367	6249
8207	5.93	411.1295	1740000	2780000	3240000	3490000	1480000	40800	74500	55218	78114	80645	120462	7570468	8366633	7676440	7879174	2977393	13495143	0	1100	0	8161	6297	4289	0	0	2545340	56823	93074	7871181	8117237	367	6249
8209	7.15	411.1555	42600	49200	58700	32300	52900	18200	11800	4083	62192	61252	37261	8124	70317	57115	67237	4783	61634	3166	0	6504	87322	302052	86917	0	0	47149	11352	53568	45185	44551	3223	158764
8210	5.65	411.1572	279000	268000	274000	317000	212000	0	33900	0	0	0	0	17905	9668	0	1728735	54986	1946482	51172	42552	68339	0	73018	49309	1709	0	270022	11306	0	9191	1243401	54021	40775
8211	6.93	411.1789	45300	46800	9470	18300	16000	0	8130	0	0	0	9485	71181	82725	65282	86867	26735	88892	2899	0	3457	0	10934	0	2888	11127	27161	2711	3162	73063	67498	2119	3645
8212	6.15	411.2027	29000	48400	52600	14600	37100	37400	53100	71887	37772	60586	63739	0	0	0	0	1170	0	24668	55704	19731	123820	101693	85986	0	0	36332	54108	54032	0	390	33368	103833
8213	15.24	411.2307	73400	74800	106000	110000	89600	127000	97700	253201	186491	484934	615983	0	0	0	0	0	0	0	0	0	3788	0	0	0	0	90813	159201	429136	0	0	0	1263
8222	7.78	411.9430	0	3920	5190	1520	0	0	0	2847	31236	0	0	915	0	1075	1509	0	4400	0	0	0	2670	108673	2804	0	0	2125	949	10412	663	1969	0	38049
8223	0.84	411.9612	0	0	0	0	0	0	47200	0	97830	179091	168465	0	0	0	0	0	0	0	0	0	475781	648530	372991	1317	0	0	15737	148462	0	0	0	499101
8224	0.84	412.0758	46600	55800	23100	25600	19800	73500	103000	0	94928	89192	102705	0	0	41590	36555	107291	51051	0	85545	71710	202895	234472	141555	0	0	34205	58823	95609	13863	64966	52418	192974
8225	13.84	412.1119	10800	78400	91800	85200	78200	63100	53800	65896	45026	61724	53833	99977	117351	108117	97125	17695	96616	0	0	8094	18810	22726	14653	0	0	68894	60917	53528	108482	70479	2698	18729
8227	0.64	412.1456	374000	432000	637000	328000	307000	120000	922000	0	552286	751480	348349	266534	250451	167664	137067	300698	334855	691479	797337	510360	1249213	884576	497169	3917	0	415512	347295	550705	228216	257540	666392	876986
8228	15.30	412.1557	0	50100	9170	43700	6830	83400	7360	119264	27797	114830	132230	2312	0	1231	17780	7579	12584	0	0	0	33104	40524	0	2134	0	21953	70021	91619	1181	12648	0	24543
8234	7.78	412.9103	28400	23200	35200	21700	18200	0	0	0	0	0	0	0	7850	0	0	0	0	245062	338318	254333	0	0	0	0	303810	25340	0	0	2617	0	279238	0
8235	5.97	412.9300	0	10700	0	0	14200	0	0	0	0	0	0	44751	36392	43048	14273	0	44938	235697	118003	136432	0	0	0	0	0	4993	0	0	41397	19737	163377	0
8236	8.02	412.9518	11100	0	0	11500	0	45000	0	0	0	0	0	44989	25273	0	0	0	0	56209	104553	69645	0	0	0	0	61764	4522	15005	0	23421	0	76802	0
8237	0.62	412.9655	0	0	0	0	0	77500	226000	112826	0	18503	0	515588	271614	385552	0	0	0	0	176306	0	32326	63119	35454	0	0	0	138670	6168	390918	0	58769	43633
8238	6.41	412.9793	35200	22800	43400	10900	26800	31300	19800	46334	0	0	0	18985	81928	57020	45017	11092	107836	0	59985	45908	0	0	0	0	110064	27815	32495	0	52644	54649	35298	0
8240	0.76	413.0136	178000	251000	284000	191000	214000	40500	92700	84290	0	38148	55770	32395	61002	28637	484193	33422	946995	485936	535771	122618	117299	94695	78720	0	0	223658	72476	31306	40678	488203	381441	96905
8241	2.16	413.0175	16000	12100	31100	25300	16400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9140	231823	191024	451555	0	0	20202	0	0	0	0	3047	291467
8242	5.55	413.0248	0	0	0	0	0	8760	0	0	0	0	0	0	0	0	0	0	0	0	134014	30517	54460	0	0	0	0	0	2921	0	0	0	54844	18153
8243	7.12	413.0493	622000	717000	669000	484000	555000	70700	464000	1072641	65376	98525	32280	77275	60081	58833	28591	0	52722	1521518	3150389	2019592	68085	75494	21064	0	57615	609659	535671	65393	65397	27105	2230500	54881
8244	1.20	413.0494	9500	0	18300	14600	0	104000	84400	0	0	0	0	0	9908	0	0	0	0	0	0	0	388393	283945	7245	2818	83371	8482	62880	0	3303	0	0	226528
8245	4.16	413.0673	0	0	0	0	0	7350	0	0	68901	131492	76155	0	0	0	0	0	0	0	20096	0	0	7662	0	0	28948	0	2449	92183	0	0	6699	2554
8246	1.33	413.0695	125000	237000	226000	280000	210000	9970	11900	7823	29096	89156	119788	12755	11694	13256	10868	0	13471	103878	219179	106021	1835642	1149643	1056991	0	0	215539	9913	79347	12568	8113	143026	1347425
8247	1.40	413.0708	119000	202000	226000	192000	270000	9970	9110	7823	29485	104916	98667	12755	11694	13256	10868	0	13471	120166	193500	100484	823259	789121	451473	0	0	201742	8970	77689	12568	8113	138050	687951
8248	7.05	413.0794	231000	209000	112000	141000	120000	67900	141000	169000	92665	53574	93043	0	4014	4971	156827	0	154756	178939	152279	127779	44516	49433	190611	0	0	162509	125894	79761	2995	103861	152999	94853
8249	8.59	413.0816	99900	94400	118000	134000	87500	405000	174000	197649	0	76447	121917	110057	80826	74829	74652	0	344224	0	10258	1118	615453	506936	369709	0	0	106854	258782	66122	88571	139625	3792	497366
